Date,Close_itx,Close_bbva,Close_acs,Close_san,Close_ibex
2016-10-26,32.735001,6.43,27.099886,4.201997,9173.299805
2016-10-27,32.650002,6.61,26.907125,4.277403,9197.200195
2016-10-28,32.334999,6.59,27.836321,4.258552,9201.299805
2016-10-31,31.844999,6.578,27.608965,4.219906,9143.299805
2016-11-01,31.610001,6.436,27.248159,4.137902,9040.700195
2016-11-02,31.290001,6.181,26.709425,4.062496,8873.400391
2016-11-03,31.120001,6.256,26.299194,4.104912,8879.900391
2016-11-04,30.76,6.196,25.953218,4.050243,8791.599609
2016-11-07,31.125,6.39,26.477125,4.121879,8918.799805
2016-11-08,31.174999,6.49,26.610575,4.159582,8937.0
2016-11-09,31.174999,6.12,27.999426,4.168065,8901.5
2016-11-10,30.485001,6.05,28.513449,4.174663,8756.799805
2016-11-11,30.49,5.912,27.529884,4.005942,8639.200195
2016-11-14,30.905001,5.931,27.905518,4.072865,8658.200195
2016-11-15,31.285,6.0,27.327242,4.118108,8687.099609
2016-11-16,31.059999,5.969,26.966436,4.073807,8638.5
2016-11-17,31.450001,6.029,26.813217,4.096429,8718.0
2016-11-18,31.49,5.859,26.467241,4.021023,8622.900391
2016-11-21,31.440001,5.854,26.249769,4.024793,8614.599609
2016-11-22,31.395,5.875,26.837931,4.081348,8651.5
2016-11-23,31.215,5.847,26.77862,4.084176,8627.5
2016-11-24,32.049999,5.822,26.852758,4.057783,8657.200195
2016-11-25,32.395,5.771,26.823103,4.032334,8674.400391
2016-11-28,32.240002,5.726,26.650114,3.968239,8619.299805
2016-11-29,32.455002,5.78,27.129539,4.017253,8667.0
2016-11-30,32.275002,5.826,27.465631,4.065324,8688.200195
2016-12-01,31.795,5.87,27.67816,4.092659,8669.200195
2016-12-02,31.639999,5.788,27.623793,4.043645,8607.099609
2016-12-05,31.98,5.847,27.777012,4.100199,8664.700195
2016-12-06,32.294998,6.122,28.513449,4.307566,8893.299805
2016-12-07,32.224998,6.201,28.325632,4.414077,8960.400391
2016-12-08,31.9,6.478,28.849541,4.646893,9145.400391
2016-12-09,32.305,6.414,28.864367,4.594108,9169.599609
2016-12-12,32.235001,6.369,28.780344,4.611075,9186.400391
2016-12-13,32.990002,6.47,29.432758,4.667629,9331.299805
2016-12-14,32.0,6.37,29.35862,4.607304,9218.400391
2016-12-15,32.014999,6.534,29.679886,4.710988,9340.799805
2016-12-16,32.450001,6.552,29.912184,4.743978,9412.799805
2016-12-19,32.07,6.474,29.833103,4.633697,9336.700195
2016-12-20,32.115002,6.515,29.981379,4.70816,9407.900391
2016-12-21,32.02,6.455,29.956667,4.687423,9371.700195
2016-12-22,32.130001,6.444,29.951723,4.667629,9333.599609
2016-12-23,32.189999,6.46,29.655172,4.687423,9367.700195
2016-12-27,32.244999,6.444,29.80839,4.668572,9376.599609
2016-12-28,32.395,6.414,29.497011,4.645007,9344.900391
2016-12-29,32.349998,6.375,29.630459,4.620501,9327.099609
2016-12-30,32.43,6.414,29.674942,4.674227,9352.099609
2017-01-02,32.599998,6.44,30.287815,4.703447,9418.7
2017-01-03,32.275002,6.565,30.357012,4.817499,9494.700195
2017-01-04,31.969999,6.495,29.912184,4.839178,9462.900391
2017-01-05,31.450001,6.518,29.877586,4.853316,9488.200195
2017-01-06,31.674999,6.566,29.917126,4.880651,9515.900391
2017-01-09,31.865,6.537,29.704597,4.825982,9492.799805
2017-01-10,31.629999,6.357,29.739195,4.821269,9452.0
2017-01-11,31.379999,6.149,30.25816,4.779796,9408.599609
2017-01-12,31.620001,6.118,29.818275,4.77037,9407.400391
2017-01-13,31.93,6.236,30.065401,4.853316,9511.599609
2017-01-16,31.584999,6.14,29.655172,4.77414,9410.0
2017-01-17,31.395,6.129,29.541494,4.752461,9394.900391
2017-01-18,31.35,6.137,29.185633,4.768485,9386.200195
2017-01-19,31.225,6.117,28.963219,4.794877,9379.099609
2017-01-20,31.0,6.122,28.444252,4.838235,9380.099609
2017-01-23,31.065001,6.086,28.375057,4.760002,9304.799805
2017-01-24,31.02,6.267,28.666666,4.866513,9387.200195
2017-01-25,31.120001,6.465,29.101608,5.062568,9549.299805
2017-01-26,30.84,6.413,28.622183,5.054085,9512.799805
2017-01-27,30.85,6.384,28.681494,5.049372,9504.099609
2017-01-30,30.645,6.313,28.053793,4.904215,9361.299805
2017-01-31,30.535,6.275,28.152643,4.853316,9315.200195
2017-02-01,30.530001,6.188,28.246552,4.907043,9330.799805
2017-02-02,30.535,6.127,28.325632,4.985277,9406.400391
2017-02-03,30.725,6.182,28.543102,5.028635,9462.700195
2017-02-06,30.565001,6.12,28.246552,4.922124,9357.299805
2017-02-07,30.885,6.108,28.231724,4.824097,9331.5
2017-02-08,30.860001,6.032,29.022528,4.757174,9329.700195
2017-02-09,31.120001,6.053,29.259769,4.83258,9438.400391
2017-02-10,31.139999,5.973,29.408045,4.751518,9378.099609
2017-02-13,31.334999,6.06,29.704597,4.83635,9484.099609
2017-02-14,31.275,6.224,29.546436,4.874053,9510.200195
2017-02-15,31.334999,6.42,29.650229,4.957942,9584.099609
2017-02-16,31.174999,6.314,29.482183,4.907986,9554.700195
2017-02-17,31.02,6.24,29.343794,4.844833,9500.299805
2017-02-20,30.955,6.247,29.111494,4.866513,9526.599609
2017-02-21,31.014999,6.23,29.447586,4.901388,9561.0
2017-02-22,30.725,6.199,29.398161,4.809958,9477.200195
2017-02-23,30.465,6.145,29.200459,4.822211,9493.400391
2017-02-24,30.205,6.074,28.98793,4.759059,9453.5
2017-02-27,29.950001,6.131,29.259769,4.7666,9464.299805
2017-02-28,30.32,6.178,29.284481,4.858029,9555.5
2017-03-01,30.889999,6.36,29.852873,5.013554,9751.5
2017-03-02,30.6,6.375,29.724367,4.928722,9716.0
2017-03-03,30.629999,6.586,30.060459,5.009784,9798.5
2017-03-06,30.6,6.602,30.090115,4.980564,9804.099609
2017-03-07,30.51,6.592,30.050573,4.983392,9801.700195
2017-03-08,30.93,6.632,29.912184,5.035233,9850.5
2017-03-09,31.58,6.881,29.892412,5.158711,9998.400391
2017-03-10,31.434999,6.892,29.852873,5.174734,10006.400391
2017-03-13,31.280001,6.884,29.625517,5.1474,9995.900391
2017-03-14,31.389999,6.796,29.249886,5.0522,9905.099609
2017-03-15,31.405001,6.841,29.299311,5.121008,9983.200195
2017-03-16,31.68,7.056,29.902298,5.311408,10168.0
2017-03-17,31.905001,7.081,30.66839,5.325546,10245.799805
2017-03-20,32.035,7.084,30.495401,5.31235,10214.0
2017-03-21,32.005001,7.121,30.421265,5.332144,10211.900391
2017-03-22,31.809999,7.15,30.169195,5.354766,10229.299805
2017-03-23,32.505001,7.209,30.554712,5.395297,10324.900391
2017-03-24,32.349998,7.189,30.445976,5.386814,10309.400391
2017-03-27,32.555,7.191,30.198851,5.339685,10302.900391
2017-03-28,32.509998,7.266,30.465748,5.42923,10389.0
2017-03-29,32.685001,7.183,30.37184,5.393412,10367.599609
2017-03-30,32.549999,7.21,31.246666,5.415091,10405.900391
2017-03-31,33.040001,7.27,31.528391,5.415091,10462.900391
2017-04-03,32.735001,6.946,31.815058,5.320833,10325.299805
2017-04-04,33.055,6.982,31.493793,5.3378,10361.200195
2017-04-05,32.880001,7.054,32.264828,5.372675,10402.700195
2017-04-06,33.68,7.132,33.040806,5.42923,10518.900391
2017-04-07,33.919998,7.121,33.045746,5.443368,10529.0
2017-04-10,33.849998,7.043,33.05069,5.351938,10437.700195
2017-04-11,33.950001,7.022,32.833218,5.311408,10416.299805
2017-04-12,33.895,6.95,32.531723,5.243542,10360.5
2017-04-13,34.325001,6.856,32.615746,5.171907,10326.099609
2017-04-18,34.169998,6.793,32.180805,5.160596,10264.5
2017-04-19,34.404999,6.938,31.859541,5.314235,10370.299805
2017-04-20,34.215,7.02,32.279655,5.334972,10372.5
2017-04-21,34.189999,7.095,32.264828,5.344398,10377.0
2017-04-24,35.014999,7.614,33.28793,5.655448,10766.799805
2017-04-25,35.150002,7.63,33.28299,5.69315,10783.099609
2017-04-26,34.959999,7.612,33.376896,5.702576,10763.400391
2017-04-27,34.830002,7.455,33.426319,5.600778,10683.900391
2017-04-28,35.209999,7.349,33.638851,5.643194,10715.799805
2017-05-02,35.435001,7.44,34.103447,5.708232,10820.299805
2017-05-03,35.709999,7.505,33.871147,5.724255,10837.0
2017-05-04,36.18,7.666,34.301147,5.8138,11012.900391
2017-05-05,36.314999,7.8,34.597702,5.935392,11135.400391
2017-05-08,36.084999,7.762,34.291264,5.90523,11096.299805
2017-05-09,36.535,7.605,34.874481,5.804374,11049.200195
2017-05-10,36.505001,7.551,34.741035,5.78081,11034.799805
2017-05-11,35.849998,7.386,34.192413,5.712002,10861.400391
2017-05-12,36.424999,7.388,35.250114,5.68184,10897.0
2017-05-15,36.285,7.439,35.334137,5.791178,10957.799805
2017-05-16,36.459999,7.44,35.04747,5.782695,10982.400391
2017-05-17,36.005001,7.3,34.14793,5.615859,10786.099609
2017-05-18,35.904999,7.24,34.360458,5.408493,10684.900391
2017-05-19,35.935001,7.414,35.27977,5.498038,10835.400391
2017-05-22,36.34,7.328,35.121609,5.380216,10793.400391
2017-05-23,36.174999,7.479,35.437931,5.503693,10916.299805
2017-05-24,36.095001,7.487,35.655403,5.537626,10907.400391
2017-05-25,35.974998,7.478,35.867931,5.547051,10937.700195
2017-05-26,36.27,7.45,35.344021,5.530085,10904.200195
2017-05-29,35.974998,7.485,35.74931,5.527257,10884.0
2017-05-30,36.334999,7.362,35.185863,5.467875,10876.900391
2017-05-31,36.395,7.252,35.156204,5.449024,10880.0
2017-06-01,36.310001,7.216,35.215515,5.457507,10881.0
2017-06-02,36.665001,7.239,35.205631,5.485784,10905.900391
2017-06-05,36.630001,7.253,35.37862,5.476358,10884.700195
2017-06-06,36.654999,7.185,35.289654,5.466933,10879.700195
2017-06-07,36.195,7.331,35.363792,5.418861,10871.700195
2017-06-08,36.424999,7.444,35.344021,5.702576,10953.099609
2017-06-09,36.404999,7.458,35.536781,5.768556,10978.299805
2017-06-12,35.794998,7.35,35.284714,5.716715,10842.400391
2017-06-13,35.860001,7.417,35.566437,5.711059,10882.099609
2017-06-14,35.215,7.31,35.576321,5.589467,10775.799805
2017-06-15,34.970001,7.297,35.284714,5.548937,10699.599609
2017-06-16,35.209999,7.311,35.838276,5.517832,10759.400391
2017-06-19,35.555,7.41,36.070576,5.585697,10848.900391
2017-06-20,35.154999,7.342,35.482414,5.520659,10746.099609
2017-06-21,35.02,7.339,35.630688,5.514061,10740.700195
2017-06-22,35.07,7.312,35.314365,5.519717,10709.900391
2017-06-23,34.860001,7.238,35.245171,5.46222,10630.799805
2017-06-26,34.935001,7.31,35.472527,5.509348,10696.599609
2017-06-27,34.825001,7.374,34.459309,5.547051,10647.900391
2017-06-28,34.535,7.478,34.745975,5.654505,10702.700195
2017-06-29,33.919998,7.401,33.391724,5.569673,10531.099609
2017-06-30,33.610001,7.265,33.436207,5.459392,10444.5
2017-07-03,33.84,7.509,34.034252,5.657333,10604.200195
2017-07-04,33.794998,7.46,33.767357,5.613032,10566.700195
2017-07-05,33.889999,7.464,33.965057,5.580984,10523.599609
2017-07-06,33.535,7.521,33.164368,5.631168,10498.400391
2017-07-07,33.634998,7.531,33.391724,5.566959,10488.799805
2017-07-10,33.744999,7.522,33.401608,5.566959,10509.5
2017-07-11,33.34,7.521,33.332413,5.522876,10449.099609
2017-07-12,33.790001,7.515,34.063908,5.544918,10560.400391
2017-07-13,34.049999,7.655,34.118275,5.606251,10658.299805
2017-07-14,34.200001,7.678,34.177586,5.553543,10655.099609
2017-07-17,34.549999,7.633,34.311035,5.496043,10651.200195
2017-07-18,33.720001,7.489,33.940346,5.447168,10524.5
2017-07-19,34.220001,7.507,34.61747,5.419376,10588.099609
2017-07-20,34.165001,7.53,34.414825,5.481668,10564.799805
2017-07-21,33.625,7.421,32.230228,5.402126,10426.599609
2017-07-24,33.645,7.514,32.195633,5.466334,10446.5
2017-07-25,33.389999,7.666,32.670113,5.566959,10523.400391
2017-07-26,33.619999,7.67,32.981495,5.564084,10575.400391
2017-07-27,33.744999,7.702,32.932068,5.566001,10603.400391
2017-07-28,33.5,7.708,32.299423,5.558334,10536.099609
2017-07-31,33.59,7.651,32.052299,5.533418,10502.200195
2017-08-01,33.880001,7.765,31.928736,5.581334,10586.700195
2017-08-02,33.75,7.747,31.617355,5.476876,10513.900391
2017-08-03,33.68,7.818,31.681608,5.518084,10549.099609
2017-08-04,33.959999,7.834,31.829885,5.572709,10658.400391
2017-08-07,33.955002,7.869,32.007816,5.589001,10676.5
2017-08-08,34.355,7.925,32.279655,5.609126,10734.700195
2017-08-09,34.040001,7.727,31.89908,5.493168,10596.0
2017-08-10,33.595001,7.592,31.454252,5.366668,10450.0
2017-08-11,33.169998,7.452,30.643679,5.243042,10282.900391
2017-08-14,33.43,7.58,31.607471,5.359959,10461.200195
2017-08-15,33.59,7.64,31.394941,5.375293,10481.5
2017-08-16,33.759998,7.665,32.11161,5.406918,10544.299805
2017-08-17,33.77,7.519,31.928736,5.271792,10443.799805
2017-08-18,33.445,7.503,31.91885,5.261251,10385.700195
2017-08-21,33.605,7.438,31.775517,5.211417,10360.200195
2017-08-22,33.665001,7.51,32.165977,5.252626,10409.799805
2017-08-23,33.435001,7.42,31.983103,5.206626,10338.099609
2017-08-24,33.445,7.475,31.805172,5.242084,10357.400391
2017-08-25,33.41,7.46,31.864483,5.242084,10345.299805
2017-08-28,33.005001,7.432,31.305977,5.219084,10285.900391
2017-08-29,33.224998,7.321,30.658504,5.146251,10192.599609
2017-08-30,33.105,7.339,31.113218,5.181709,10245.799805
2017-08-31,31.915001,7.422,31.394941,5.231542,10299.5
2017-09-01,31.85,7.434,31.558044,5.248792,10325.5
2017-09-04,31.545,7.371,31.612413,5.213334,10243.200195
2017-09-05,31.165001,7.242,31.602528,5.126126,10179.799805
2017-09-06,31.200001,7.234,31.553102,5.082042,10131.0
2017-09-07,31.115,7.193,31.44931,5.060001,10124.900391
2017-09-08,30.895,7.174,31.286205,5.121334,10129.599609
2017-09-11,31.450001,7.368,31.696436,5.292876,10322.599609
2017-09-12,32.049999,7.401,31.409769,5.339834,10336.200195
2017-09-13,32.174999,7.435,31.726091,5.360918,10371.0
2017-09-14,32.345001,7.439,31.829885,5.422251,10361.099609
2017-09-15,32.645,7.377,31.854597,5.354209,10317.400391
2017-09-18,32.535,7.414,32.022644,5.391584,10338.400391
2017-09-19,32.685001,7.46,31.824942,5.439501,10378.400391
2017-09-20,32.41,7.378,30.614021,5.391584,10292.099609
2017-09-21,31.995001,7.504,30.866091,5.455793,10297.0
2017-09-22,31.905001,7.507,30.935287,5.499876,10305.0
2017-09-25,31.525,7.366,30.544827,5.437584,10216.5
2017-09-26,31.514999,7.346,30.13954,5.429918,10189.599609
2017-09-27,31.584999,7.502,30.717815,5.615834,10368.900391
2017-09-28,31.709999,7.444,30.984713,5.644584,10328.5
2017-09-29,31.885,7.561,30.994596,5.660876,10381.5
2017-10-02,31.469999,7.382,31.23678,5.569834,10255.700195
2017-10-03,31.309999,7.448,30.707932,5.582293,10257.5
2017-10-04,30.655001,7.179,29.655172,5.368584,9964.900391
2017-10-05,31.24,7.378,30.707932,5.525751,10214.700195
2017-10-06,30.945,7.319,30.253218,5.533418,10185.5
2017-10-09,31.299999,7.236,30.426207,5.538209,10236.0
2017-10-10,31.0,7.19,30.332298,5.376251,10142.299805
2017-10-11,31.4,7.365,30.712873,5.410751,10278.400391
2017-10-12,31.4,7.366,30.727701,5.395418,10275.900391
2017-10-13,31.18,7.332,30.742529,5.332167,10258.0
2017-10-16,31.120001,7.204,30.979771,5.333126,10181.400391
2017-10-17,31.445,7.213,31.068735,5.395418,10216.799805
2017-10-18,31.26,7.275,32.675056,5.404043,10273.400391
2017-10-19,30.895,7.22,33.065517,5.338876,10197.5
2017-10-20,30.99,7.318,32.91724,5.366668,10222.700195
2017-10-23,30.950001,7.182,32.472412,5.309167,10161.400391
2017-10-24,30.92,7.262,32.329079,5.390626,10205.700195
2017-10-25,30.6,7.255,32.126434,5.397334,10153.299805
2017-10-26,31.48,7.385,32.675056,5.570793,10347.799805
2017-10-27,31.26,7.193,32.408161,5.460584,10197.5
2017-10-30,32.185001,7.41,33.213795,5.583251,10446.0
2017-10-31,32.095001,7.513,33.465862,5.580376,10523.5
2017-11-01,31.469999,7.478,34.113335,5.588043,10506.700195
2017-11-02,31.200001,7.461,34.088619,5.577501,10457.799805
2017-11-03,31.15,7.33,33.792068,5.473043,10357.799805
2017-11-06,30.885,7.261,33.940346,5.405959,10316.5
2017-11-07,29.959999,7.211,33.406551,5.385834,10230.700195
2017-11-08,30.1,7.218,33.376896,5.366668,10228.700195
2017-11-09,29.73,7.175,33.154484,5.326417,10141.099609
2017-11-10,29.555,7.147,32.783794,5.331209,10092.700195
2017-11-13,29.334999,7.129,32.620689,5.304376,10049.900391
2017-11-14,29.385,7.104,32.205517,5.231542,9990.400391
2017-11-15,29.184999,7.196,32.002872,5.296709,10013.900391
2017-11-16,29.754999,7.25,32.778851,5.302459,10088.700195
2017-11-17,29.264999,7.19,32.393333,5.252626,10010.400391
2017-11-20,29.5,7.119,32.689884,5.268917,10025.5
2017-11-21,29.360001,7.022,32.610806,5.239209,9993.400391
2017-11-22,29.280001,7.048,32.749195,5.267959,10013.900391
2017-11-23,29.275,7.069,32.734367,5.282334,10032.799805
2017-11-24,29.475,7.129,32.665173,5.325459,10053.5
2017-11-27,29.6,7.071,31.968275,5.340793,10063.099609
2017-11-28,29.84,7.137,32.146206,5.367626,10144.400391
2017-11-29,29.775,7.279,32.437817,5.466334,10267.700195
2017-11-30,29.74,7.182,32.126434,5.407876,10211.0
2017-12-01,29.57,7.074,31.612413,5.273709,10085.0
2017-12-04,30.575001,7.16,32.077011,5.344626,10208.599609
2017-12-05,30.379999,7.182,31.706322,5.326417,10211.299805
2017-12-06,30.605,7.076,31.582758,5.271792,10184.0
2017-12-07,30.969999,7.165,31.68655,5.300542,10262.599609
2017-12-08,31.075001,7.21,32.042412,5.395418,10321.099609
2017-12-11,31.15,7.222,32.022644,5.401168,10306.900391
2017-12-12,30.764999,7.214,31.943563,5.445251,10288.299805
2017-12-13,31.295,7.196,31.829885,5.419376,10260.5
2017-12-14,30.719999,7.137,31.642069,5.382001,10176.5
2017-12-15,29.955,7.149,31.958389,5.389668,10150.400391
2017-12-18,30.01,7.252,32.274712,5.434709,10244.099609
2017-12-19,29.805,7.281,32.245056,5.436626,10234.299805
2017-12-20,29.530001,7.272,32.0177,5.396376,10207.700195
2017-12-21,29.93,7.372,32.467472,5.478793,10304.599609
2017-12-22,29.615,7.264,32.146206,5.360918,10182.0
2017-12-27,29.58,7.214,32.299423,5.328334,10165.200195
2017-12-28,29.17,7.147,32.136322,5.281376,10093.099609
2017-12-29,29.045,7.112,32.245056,5.250709,10043.900391
2018-01-02,28.9,7.082,31.884253,5.226751,10079.099609
2018-01-03,28.870001,7.094,32.096783,5.227709,10116.0
2018-01-04,29.02,7.221,33.105057,5.403084,10314.400391
2018-01-05,29.6,7.253,33.549885,5.438543,10411.400391
2018-01-08,29.5,7.235,33.263218,5.454834,10398.400391
2018-01-09,29.6,7.262,33.451035,5.464418,10426.5
2018-01-10,28.85,7.35,33.539997,5.596668,10428.299805
2018-01-11,28.549999,7.344,33.174252,5.665668,10435.200195
2018-01-12,28.690001,7.448,33.273102,5.671418,10462.400391
2018-01-15,28.75,7.481,33.095173,5.654168,10467.200195
2018-01-16,28.66,7.477,33.57954,5.692501,10520.400391
2018-01-17,28.719999,7.398,33.38184,5.648418,10474.599609
2018-01-18,28.33,7.379,33.362068,5.656084,10432.700195
2018-01-19,28.559999,7.4,33.362068,5.682918,10479.5
2018-01-22,28.719999,7.495,33.144596,5.782584,10584.0
2018-01-23,29.0,7.49,33.035862,5.759584,10609.5
2018-01-24,29.0,7.48,32.670113,5.732751,10563.0
2018-01-25,28.959999,7.601,32.521839,5.822834,10595.299805
2018-01-26,29.01,7.634,32.393333,5.804626,10595.400391
2018-01-29,29.18,7.643,32.254944,5.795043,10555.599609
2018-01-30,29.049999,7.563,31.859541,5.683876,10428.200195
2018-01-31,28.870001,7.568,31.889194,5.733709,10451.5
2018-02-01,28.290001,7.6399,31.988045,5.693459,10399.0
2018-02-02,27.65,7.354,31.11816,5.610084,10211.200195
2018-02-05,27.370001,7.255,30.574482,5.538209,10064.5
2018-02-06,26.629999,7.085,29.348736,5.376251,9810.0
2018-02-07,26.75,7.227,29.576092,5.492209,9976.900391
2018-02-08,26.16,7.131,28.379999,5.347501,9756.299805
2018-02-09,26.110001,7.009,28.004368,5.254542,9639.599609
2018-02-12,26.52,7.097,28.409655,5.348459,9771.099609
2018-02-13,26.0,6.998,27.46069,5.247834,9650.700195
2018-02-14,26.27,6.968,28.043907,5.265084,9686.200195
2018-02-15,26.440001,6.993,28.271263,5.288084,9714.900391
2018-02-16,26.82,7.059,28.41954,5.381043,9832.099609
2018-02-19,26.66,7.022,28.162527,5.354209,9806.200195
2018-02-20,27.33,7.026,28.795172,5.442376,9895.299805
2018-02-21,27.030001,6.97,28.271263,5.421293,9823.299805
2018-02-22,26.9,6.97,27.895632,5.428001,9876.5
2018-02-23,25.0,6.91,28.122988,5.417459,9822.400391
2018-02-26,25.469999,6.959,28.350344,5.453876,9902.400391
2018-02-27,25.25,6.95,28.468966,5.491251,9900.200195
2018-02-28,24.959999,6.89,28.004368,5.430876,9840.299805
2018-03-01,24.57,6.79,28.014252,5.372418,9738.599609
2018-03-02,24.0,6.642,27.223448,5.255501,9531.099609
2018-03-05,24.110001,6.61,27.075172,5.275626,9590.799805
2018-03-06,24.219999,6.65,26.788506,5.226751,9586.799805
2018-03-07,23.940001,6.63,26.917011,5.231542,9599.299805
2018-03-08,23.950001,6.652,29.002758,5.242084,9646.200195
2018-03-09,24.07,6.646,29.872643,5.231542,9686.099609
2018-03-12,24.309999,6.674,30.505287,5.254542,9727.5
2018-03-13,24.26,6.67,30.297701,5.225792,9691.700195
2018-03-14,25.190001,6.57,32.709656,5.128042,9688.5
2018-03-15,25.450001,6.528,32.610806,5.112709,9684.200195
2018-03-16,25.870001,6.651,32.699772,5.213334,9761.0
2018-03-19,26.139999,6.553,32.086895,5.135709,9664.099609
2018-03-20,26.200001,6.597,32.225288,5.141459,9681.599609
2018-03-21,25.809999,6.531,32.373562,5.099292,9630.900391
2018-03-22,25.459999,6.445,32.0177,4.992917,9487.400391
2018-03-23,25.08,6.274,31.207127,4.964167,9393.099609
2018-03-26,24.68,6.261,31.048965,5.005376,9381.0
2018-03-27,25.08,6.289,31.454252,5.042751,9473.599609
2018-03-28,25.49,6.342,31.483908,5.027417,9555.0
2018-03-29,25.43,6.429,31.286205,5.074376,9600.400391
2018-04-03,25.690001,6.366,30.643679,5.012084,9549.599609
2018-04-04,25.559999,6.35,30.633793,4.986209,9513.299805
2018-04-05,26.190001,6.51,31.750805,5.172126,9740.900391
2018-04-06,26.040001,6.346,31.543219,5.114626,9682.799805
2018-04-09,26.09,6.431,31.750805,5.136667,9742.799805
2018-04-10,25.65,6.421,32.768967,5.126126,9763.5
2018-04-11,25.42,6.348,32.620689,5.101209,9735.799805
2018-04-12,25.18,6.329,32.729424,5.120376,9747.0
2018-04-13,24.549999,6.41,32.877701,5.145292,9767.299805
2018-04-16,24.65,6.415,33.085285,5.161584,9766.099609
2018-04-17,25.17,6.402,33.539997,5.179792,9803.900391
2018-04-18,24.950001,6.492,33.747585,5.239209,9857.299805
2018-04-19,24.620001,6.518,33.836552,5.275626,9868.0
2018-04-20,24.49,6.578,33.895863,5.278501,9884.200195
2018-04-23,24.450001,6.582,34.083679,5.341751,9922.0
2018-04-24,24.809999,6.582,34.004597,5.168292,9883.400391
2018-04-25,25.33,6.553,33.806896,5.152001,9858.0
2018-04-26,25.549999,6.542,34.350574,5.132834,9902.299805
2018-04-27,25.360001,6.687,34.212185,5.094501,9925.400391
2018-04-30,25.780001,6.73,34.627357,5.149126,9980.599609
2018-05-02,26.370001,6.765,35.091953,5.173084,10088.900391
2018-05-03,26.27,6.666,35.250114,5.113667,10038.799805
2018-05-04,26.6,6.742,35.51701,5.152001,10104.099609
2018-05-07,26.620001,6.788,36.031033,5.155834,10140.900391
2018-05-08,26.77,6.756,36.031033,5.159667,10168.099609
2018-05-09,27.1,6.806,35.803677,5.208542,10221.200195
2018-05-10,26.969999,6.852,35.704826,5.257417,10246.599609
2018-05-11,26.75,6.854,36.169426,5.288084,10271.400391
2018-05-14,26.870001,6.833,36.37701,5.276584,10257.799805
2018-05-15,26.68,6.729,36.357243,5.239209,10207.599609
2018-05-16,26.870001,6.62,36.357243,5.106959,10111.0
2018-05-17,27.92,6.707,36.505516,5.129001,10216.400391
2018-05-18,27.76,6.58,36.564827,4.989084,10112.400391
2018-05-21,27.58,6.508,36.574711,4.953626,10066.5
2018-05-22,27.299999,6.615,36.594482,5.038917,10138.799805
2018-05-23,27.450001,6.467,36.27816,4.945001,10025.0
2018-05-24,28.360001,6.386,35.872871,4.912417,9996.0
2018-05-25,28.360001,6.208,35.259998,4.782084,9826.5
2018-05-28,28.450001,6.134,35.368736,4.684334,9764.400391
2018-05-29,28.049999,5.878,35.072182,4.429896,9521.299805
2018-05-30,27.4,5.916,35.774021,4.479251,9566.200195
2018-05-31,27.01,5.839,35.101837,4.408334,9465.5
2018-06-01,27.440001,6.018,36.021149,4.55448,9632.400391
2018-06-04,28.15,6.057,36.396782,4.575563,9750.299805
2018-06-05,28.459999,5.915,36.347355,4.498417,9686.400391
2018-06-06,28.57,5.993,36.535172,4.578917,9791.599609
2018-06-07,28.309999,6.114,36.732872,4.568376,9829.0
2018-06-08,28.290001,6.078,36.27816,4.500813,9746.299805
2018-06-11,28.610001,6.206,36.910805,4.627792,9898.299805
2018-06-12,28.92,6.19,36.406666,4.616292,9914.400391
2018-06-13,29.940001,6.1,35.823448,4.57173,9899.099609
2018-06-14,30.030001,6.094,36.37701,4.587063,9957.700195
2018-06-15,29.93,5.977,35.793793,4.486438,9851.0
2018-06-18,29.59,5.919,35.872871,4.457688,9769.400391
2018-06-19,29.469999,5.961,35.764137,4.465834,9755.400391
2018-06-20,29.440001,6.01,35.823448,4.529084,9788.900391
2018-06-21,29.610001,5.972,35.576321,4.483563,9702.099609
2018-06-22,29.809999,6.06,34.963448,4.536751,9792.099609
2018-06-25,29.51,5.955,34.390114,4.401146,9617.900391
2018-06-26,29.74,6.014,34.24184,4.417438,9637.400391
2018-06-27,29.780001,5.968,34.360458,4.391084,9658.599609
2018-06-28,29.469999,5.966,33.737701,4.383417,9589.0
2018-06-29,29.26,6.074,34.301147,4.400667,9622.700195
2018-07-02,29.27,5.946,33.806896,4.372396,9558.299805
2018-07-03,29.58,6.02,34.320919,4.420313,9660.900391
2018-07-04,29.68,6.136,34.291264,4.450501,9757.5
2018-07-05,29.59,6.309,34.686665,4.524292,9866.200195
2018-07-06,29.639999,6.369,35.299541,4.558792,9905.0
2018-07-09,30.030001,6.368,35.744366,4.600001,9927.0
2018-07-10,30.0,6.212,36.139771,4.552084,9889.299805
2018-07-11,29.34,6.045,35.289654,4.448105,9733.599609
2018-07-12,29.450001,6.057,35.210575,4.466313,9767.400391
2018-07-13,29.27,6.033,35.289654,4.427021,9734.799805
2018-07-16,29.190001,5.993,35.358849,4.438042,9716.900391
2018-07-17,29.379999,5.935,35.51701,4.417438,9719.400391
2018-07-18,29.33,6.004,35.447815,4.453376,9753.200195
2018-07-19,29.27,5.976,35.971725,4.458167,9721.099609
2018-07-20,29.27,5.971,36.317699,4.452417,9724.799805
2018-07-23,29.190001,6.026,36.505516,4.470626,9726.099609
2018-07-24,28.85,6.156,36.74276,4.546813,9773.099609
