Date,Close_bbva,Close_bankinter,Close_sabadell,Close_santander,Close_ibex
2016-08-30,5.52,4.633933,1.186084,3.702433,8685.400391
2016-08-31,5.578,4.735469,1.19692,3.78915,8716.799805
2016-09-01,5.598,4.780116,1.219578,3.806116,8762.799805
2016-09-02,5.69,4.822603,1.225488,3.865498,8908.900391
2016-09-05,5.696,4.830524,1.222533,3.886235,8953.299805
2016-09-06,5.592,4.710265,1.19298,3.835336,8899.5
2016-09-07,5.657,4.73907,1.204801,3.89189,9015.299805
2016-09-08,5.751,4.809641,1.229429,3.97955,9101.099609
2016-09-09,5.695,4.808921,1.243221,3.959756,9025.5
2016-09-12,5.556,4.73835,1.210712,3.856072,8866.599609
2016-09-13,5.425,4.6757,1.172292,3.750504,8724.200195
2016-09-14,5.365,4.656977,1.15456,3.70149,8702.400391
2016-09-15,5.328,4.6793,1.150619,3.728825,8720.5
2016-09-16,5.232,4.658417,1.135843,3.656247,8633.400391
2016-09-19,5.262,4.664178,1.127962,3.691122,8715.5
2016-09-20,5.2373,4.673539,1.126977,3.669914,8686.099609
2016-09-21,5.373,4.762113,1.15653,3.770298,8758.5
2016-09-22,5.524,4.760673,1.164411,3.856072,8934.900391
2016-09-23,5.486,4.569843,1.11614,3.73071,8823.599609
2016-09-26,5.311,4.515114,1.105304,3.654361,8711.400391
2016-09-27,5.297,4.48703,1.100378,3.638338,8688.200195
2016-09-28,5.344,4.48919,1.099393,3.685466,8740.400391
2016-09-29,5.351,4.479829,1.105304,3.720342,8796.299805
2016-09-30,5.382,4.559761,1.123036,3.720342,8779.400391
2016-10-03,5.288,4.55112,1.120081,3.718457,8751.599609
2016-10-04,5.313,4.622411,1.122051,3.725055,8769.0
2016-10-05,5.419,4.686501,1.140768,3.779724,8778.299805
2016-10-06,5.46,4.699464,1.150619,3.818369,8757.400391
2016-10-07,5.428,4.669219,1.126977,3.741078,8624.299805
2016-10-10,5.465,4.670659,1.124021,3.753332,8701.5
2016-10-11,5.628,4.643295,1.124021,3.754274,8693.200195
2016-10-12,5.654,4.663458,1.127962,3.769356,8686.5
2016-10-13,5.542,4.564802,1.094468,3.688294,8608.700195
2016-10-14,5.702,4.637534,1.103334,3.817427,8767.900391
2016-10-17,5.723,4.634653,1.106289,3.806116,8740.700195
2016-10-18,5.895,4.688662,1.135843,3.856072,8865.299805
2016-10-19,6.012,4.757073,1.15653,3.941847,8950.099609
2016-10-20,6.203,4.93062,1.180173,4.037989,9061.200195
2016-10-21,6.17,4.907576,1.210712,4.081348,9100.400391
2016-10-24,6.368,5.017754,1.245191,4.234045,9216.200195
2016-10-25,6.302,4.966626,1.216622,4.185974,9139.700195
2016-10-26,6.43,5.017754,1.223518,4.201997,9173.299805
2016-10-27,6.61,5.05376,1.251102,4.277403,9197.200195
2016-10-28,6.59,5.045838,1.203816,4.258552,9201.299805
2016-10-31,6.578,5.022075,1.20086,4.219906,9143.299805
2016-11-01,6.436,5.004792,1.187069,4.137902,9040.700195
2016-11-02,6.181,4.926299,1.153575,4.062496,8873.400391
2016-11-03,6.256,5.024235,1.181158,4.104912,8879.900391
2016-11-04,6.196,4.961585,1.191994,4.050243,8791.599609
2016-11-07,6.39,5.037197,1.204801,4.121879,8918.799805
2016-11-08,6.49,5.071762,1.206771,4.159582,8937.0
2016-11-09,6.12,5.111369,1.229429,4.168065,8901.5
2016-11-10,6.05,5.11641,1.274744,4.174663,8756.799805
2016-11-11,5.912,5.095526,1.288536,4.005942,8639.200195
2016-11-14,5.931,5.127931,1.290506,4.072865,8658.200195
2016-11-15,6.0,5.147374,1.291492,4.118108,8687.099609
2016-11-16,5.969,5.088325,1.262923,4.073807,8638.5
2016-11-17,6.029,5.090485,1.264893,4.096429,8718.0
2016-11-18,5.859,5.068162,1.251102,4.021023,8622.900391
2016-11-21,5.854,5.019914,1.23928,4.024793,8614.599609
2016-11-22,5.875,5.029996,1.185099,4.081348,8651.5
2016-11-23,5.847,5.034317,1.181158,4.084176,8627.5
2016-11-24,5.822,5.017754,1.182143,4.057783,8657.200195
2016-11-25,5.771,5.005512,1.164411,4.032334,8674.400391
2016-11-28,5.726,4.943582,1.131902,3.968239,8619.299805
2016-11-29,5.78,5.004792,1.134857,4.017253,8667.0
2016-11-30,5.826,5.107048,1.159485,4.065324,8688.200195
2016-12-01,5.87,5.139453,1.206771,4.092659,8669.200195
2016-12-02,5.788,5.112089,1.186084,4.043645,8607.099609
2016-12-05,5.847,5.18338,1.209727,4.100199,8664.700195
2016-12-06,6.122,5.353327,1.2777,4.307566,8893.299805
2016-12-07,6.201,5.256832,1.27967,4.414077,8960.400391
2016-12-08,6.478,5.37349,1.346658,4.646893,9145.400391
2016-12-09,6.414,5.440461,1.355524,4.594108,9169.599609
2016-12-12,6.369,5.43254,1.349614,4.611075,9186.400391
2016-12-13,6.47,5.469265,1.356509,4.667629,9331.299805
2016-12-14,6.37,5.379971,1.341733,4.607304,9218.400391
2016-12-15,6.534,5.485828,1.370301,4.710988,9340.799805
2016-12-16,6.552,5.481507,1.377197,4.743978,9412.799805
2016-12-19,6.474,5.397254,1.355524,4.633697,9336.700195
2016-12-20,6.515,5.37133,1.367346,4.70816,9407.900391
2016-12-21,6.455,5.381411,1.349614,4.687423,9371.700195
2016-12-22,6.444,5.393653,1.340748,4.667629,9333.599609
2016-12-23,6.46,5.357648,1.332867,4.687423,9367.700195
2016-12-27,6.444,5.356928,1.329911,4.668572,9376.599609
2016-12-28,6.414,5.323082,1.312179,4.645007,9344.900391
2016-12-29,6.375,5.291397,1.300358,4.620501,9327.099609
2016-12-30,6.414,5.300039,1.303313,4.674227,9352.099609
2017-01-02,6.44,5.329563,1.32006,4.703447,9418.7
2017-01-03,6.565,5.431099,1.363405,4.817499,9494.700195
2017-01-04,6.495,5.428939,1.354539,4.839178,9462.900391
2017-01-05,6.518,5.431819,1.352569,4.853316,9488.200195
2017-01-06,6.566,5.451983,1.368331,4.880651,9515.900391
2017-01-09,6.537,5.400855,1.356509,4.825982,9492.799805
2017-01-10,6.357,5.400855,1.352569,4.821269,9452.0
2017-01-11,6.149,5.377091,1.338777,4.779796,9408.599609
2017-01-12,6.118,5.398694,1.31612,4.77037,9407.400391
2017-01-13,6.236,5.481507,1.32006,4.853316,9511.599609
2017-01-16,6.14,5.400134,1.294447,4.77414,9410.0
2017-01-17,6.129,5.418857,1.300358,4.752461,9394.900391
2017-01-18,6.137,5.486548,1.296417,4.768485,9386.200195
2017-01-19,6.117,5.483668,1.327941,4.794877,9379.099609
2017-01-20,6.122,5.495189,1.313164,4.838235,9380.099609
2017-01-23,6.086,5.413817,1.278685,4.760002,9304.799805
2017-01-24,6.267,5.397974,1.309224,4.866513,9387.200195
2017-01-25,6.465,5.523994,1.361435,5.062568,9549.299805
2017-01-26,6.413,5.446942,1.347643,5.054085,9512.799805
2017-01-27,6.384,5.423178,1.375227,5.049372,9504.099609
2017-01-30,6.313,5.397974,1.379167,4.904215,9361.299805
2017-01-31,6.275,5.354047,1.373256,4.853316,9315.200195
2017-02-01,6.188,5.43614,1.390989,4.907043,9330.799805
2017-02-02,6.127,5.43398,1.414631,4.985277,9406.400391
2017-02-03,6.182,5.447662,1.434334,5.028635,9462.700195
2017-02-06,6.12,5.333164,1.40084,4.922124,9357.299805
2017-02-07,6.108,5.216505,1.425468,4.824097,9331.5
2017-02-08,6.032,5.203543,1.432364,4.757174,9329.700195
2017-02-09,6.053,5.24531,1.468813,4.83258,9438.400391
2017-02-10,5.973,5.228027,1.457977,4.751518,9378.099609
2017-02-13,6.06,5.264033,1.465858,4.83635,9484.099609
2017-02-14,6.224,5.3058,1.459947,4.874053,9510.200195
2017-02-15,6.42,5.324522,1.467828,4.957942,9584.099609
2017-02-16,6.314,5.30868,1.458962,4.907986,9554.700195
2017-02-17,6.24,5.220106,1.444185,4.844833,9500.299805
2017-02-20,6.247,5.241709,1.448126,4.866513,9526.599609
2017-02-21,6.23,5.207864,1.438274,4.901388,9561.0
2017-02-22,6.199,5.24603,1.422512,4.809958,9477.200195
2017-02-23,6.145,5.235948,1.386063,4.822211,9493.400391
2017-02-24,6.074,5.206424,1.36439,4.759059,9453.5
2017-02-27,6.131,5.215785,1.355524,4.7666,9464.299805
2017-02-28,6.178,5.241709,1.367346,4.858029,9555.5
2017-03-01,6.36,5.37205,1.459947,5.013554,9751.5
2017-03-02,6.375,5.259712,1.451081,4.928722,9716.0
2017-03-03,6.586,5.293558,1.486545,5.009784,9798.5
2017-03-06,6.602,5.275555,1.491471,4.980564,9804.099609
2017-03-07,6.592,5.299318,1.496396,4.983392,9801.700195
2017-03-08,6.632,5.274114,1.528905,5.035233,9850.5
2017-03-09,6.881,5.37205,1.559444,5.158711,9998.400391
2017-03-10,6.892,5.396534,1.596879,5.174734,10006.400391
2017-03-13,6.884,5.354767,1.586042,5.1474,9995.900391
2017-03-14,6.796,5.328843,1.565355,5.0522,9905.099609
2017-03-15,6.841,5.37349,1.582102,5.121008,9983.200195
2017-03-16,7.056,5.43758,1.629388,5.311408,10168.0
2017-03-17,7.081,5.480067,1.661897,5.325546,10245.799805
2017-03-20,7.084,5.472146,1.646135,5.31235,10214.0
2017-03-21,7.121,5.494469,1.644164,5.332144,10211.900391
2017-03-22,7.15,5.490149,1.638254,5.354766,10229.299805
2017-03-23,7.209,5.554959,1.667807,5.395297,10324.900391
2017-03-24,7.189,5.565041,1.672733,5.386814,10309.400391
2017-03-27,7.191,5.568641,1.675688,5.339685,10302.900391
2017-03-28,7.266,5.586644,1.698346,5.42923,10389.0
2017-03-29,7.183,5.608247,1.692435,5.393412,10367.599609
2017-03-30,7.21,5.62409,1.684554,5.415091,10405.900391
2017-03-31,7.27,5.668017,1.692435,5.415091,10462.900391
2017-04-03,6.946,5.621209,1.646135,5.320833,10325.299805
2017-04-04,6.982,5.647134,1.619536,5.3378,10361.200195
2017-04-05,7.054,5.673058,1.622492,5.372675,10402.700195
2017-04-06,7.132,5.747229,1.64515,5.42923,10518.900391
2017-04-07,7.121,5.742189,1.65303,5.443368,10529.0
2017-04-10,7.043,5.6889,1.626432,5.351938,10437.700195
2017-04-11,7.022,5.678819,1.61067,5.311408,10416.299805
2017-04-12,6.95,5.675938,1.584072,5.243542,10360.5
2017-04-13,6.856,5.653615,1.562399,5.171907,10326.099609
2017-04-18,6.793,5.656495,1.572251,5.160596,10264.5
2017-04-19,6.938,5.681699,1.621507,5.314235,10370.299805
2017-04-20,7.02,5.711944,1.622492,5.334972,10372.5
2017-04-21,7.095,5.763792,1.65303,5.344398,10377.0
2017-04-24,7.614,5.955342,1.737751,5.655448,10766.799805
2017-04-25,7.63,5.943821,1.747602,5.69315,10783.099609
2017-04-26,7.612,5.958223,1.764349,5.702576,10763.400391
2017-04-27,7.455,5.827882,1.742676,5.600778,10683.900391
2017-04-28,7.349,5.820681,1.739721,5.643194,10715.799805
2017-05-02,7.44,5.979106,1.766319,5.708232,10820.299805
2017-05-03,7.505,6.010791,1.773215,5.724255,10837.0
2017-05-04,7.666,6.110167,1.822471,5.8138,11012.900391
2017-05-05,7.8,6.211703,1.857935,5.935392,11135.400391
2017-05-08,7.762,6.214583,1.85104,5.90523,11096.299805
2017-05-09,7.605,6.102966,1.828382,5.804374,11049.200195
2017-05-10,7.551,6.159855,1.830352,5.78081,11034.799805
2017-05-11,7.386,6.072721,1.806709,5.712002,10861.400391
2017-05-12,7.388,6.077762,1.807694,5.68184,10897.0
2017-05-15,7.439,6.038876,1.831337,5.791178,10957.799805
2017-05-16,7.44,6.021593,1.825426,5.782695,10982.400391
2017-05-17,7.3,5.925098,1.762379,5.615859,10786.099609
2017-05-18,7.24,5.894853,1.767304,5.408493,10684.900391
2017-05-19,7.414,5.997829,1.787992,5.498038,10835.400391
2017-05-22,7.328,5.873249,1.782081,5.380216,10793.400391
2017-05-23,7.479,5.971905,1.820501,5.503693,10916.299805
2017-05-24,7.487,5.994229,1.825426,5.537626,10907.400391
2017-05-25,7.478,5.955342,1.819516,5.547051,10937.700195
2017-05-26,7.45,5.949581,1.803754,5.530085,10904.200195
2017-05-29,7.485,5.982707,1.803754,5.527257,10884.0
2017-05-30,7.362,5.967584,1.789962,5.467875,10876.900391
2017-05-31,7.252,5.902054,1.806709,5.449024,10880.0
2017-06-01,7.216,5.904934,1.801784,5.457507,10881.0
2017-06-02,7.239,5.898453,1.791932,5.485784,10905.900391
2017-06-05,7.253,5.87757,1.787992,5.476358,10884.700195
2017-06-06,7.185,5.87469,1.780111,5.466933,10879.700195
2017-06-07,7.331,5.905654,1.741691,5.418861,10871.700195
2017-06-08,7.444,5.969025,1.732825,5.702576,10953.099609
2017-06-09,7.458,5.973345,1.732136,5.768556,10978.299805
2017-06-12,7.35,5.907815,1.701301,5.716715,10842.400391
2017-06-13,7.417,5.909255,1.716078,5.711059,10882.099609
2017-06-14,7.31,5.840124,1.705242,5.589467,10775.799805
2017-06-15,7.297,5.849486,1.700316,5.548937,10699.599609
2017-06-16,7.311,5.848045,1.719033,5.517832,10759.400391
2017-06-19,7.41,5.945261,1.754498,5.585697,10848.900391
2017-06-20,7.342,5.845165,1.718048,5.520659,10746.099609
2017-06-21,7.339,5.840844,1.73184,5.514061,10740.700195
2017-06-22,7.312,5.774594,1.720019,5.519717,10709.900391
2017-06-23,7.238,5.746509,1.682584,5.46222,10630.799805
2017-06-26,7.31,5.766672,1.707212,5.509348,10696.599609
2017-06-27,7.374,5.756591,1.747602,5.547051,10647.900391
2017-06-28,7.478,5.843725,1.773215,5.654505,10702.700195
2017-06-29,7.401,5.853806,1.77026,5.569673,10531.099609
2017-06-30,7.265,5.807719,1.752528,5.459392,10444.5
2017-07-03,7.509,5.872529,1.81065,5.657333,10604.200195
2017-07-04,7.46,5.867488,1.808679,5.613032,10566.700195
2017-07-05,7.464,5.889092,1.797843,5.580984,10523.599609
2017-07-06,7.521,5.900614,1.807694,5.631168,10498.400391
2017-07-07,7.531,5.922217,1.81656,5.566959,10488.799805
2017-07-10,7.522,5.948861,1.81459,5.566959,10509.5
2017-07-11,7.521,5.956783,1.81656,5.522876,10449.099609
2017-07-12,7.515,5.991348,1.835278,5.544918,10560.400391
2017-07-13,7.655,6.018712,1.869757,5.606251,10658.299805
2017-07-14,7.678,6.00359,1.833307,5.553543,10655.099609
2017-07-17,7.633,6.00215,1.832322,5.496043,10651.200195
2017-07-18,7.489,5.881171,1.801784,5.447168,10524.5
2017-07-19,7.507,5.87541,1.803754,5.419376,10588.099609
2017-07-20,7.53,5.863168,1.785037,5.481668,10564.799805
2017-07-21,7.421,5.798357,1.780111,5.402126,10426.599609
2017-07-24,7.514,5.847325,1.81656,5.466334,10446.5
2017-07-25,7.666,5.976946,1.883548,5.566959,10523.400391
2017-07-26,7.67,5.909975,1.879608,5.564084,10575.400391
2017-07-27,7.702,5.968304,1.914087,5.566001,10603.400391
2017-07-28,7.708,5.94166,1.85695,5.558334,10536.099609
2017-07-31,7.651,5.932299,1.864831,5.533418,10502.200195
2017-08-01,7.765,5.909255,1.864831,5.581334,10586.700195
2017-08-02,7.747,5.917176,1.852025,5.476876,10513.900391
2017-08-03,7.818,5.967584,1.870742,5.518084,10549.099609
2017-08-04,7.834,6.007911,1.881578,5.572709,10658.400391
2017-08-07,7.869,6.06768,1.881578,5.589001,10676.5
2017-08-08,7.925,6.079202,1.883548,5.609126,10734.700195
2017-08-09,7.727,6.020153,1.866801,5.493168,10596.0
2017-08-10,7.592,5.899894,1.831337,5.366668,10450.0
2017-08-11,7.452,5.819241,1.799813,5.243042,10282.900391
2017-08-14,7.58,5.897733,1.863846,5.359959,10461.200195
2017-08-15,7.64,5.866768,1.871727,5.375293,10481.5
2017-08-16,7.665,5.913576,1.883548,5.406918,10544.299805
2017-08-17,7.519,5.806999,1.848084,5.271792,10443.799805
2017-08-18,7.503,5.804839,1.849069,5.261251,10385.700195
2017-08-21,7.438,5.765952,1.831337,5.211417,10360.200195
2017-08-22,7.51,5.784675,1.829367,5.252626,10409.799805
2017-08-23,7.42,5.737148,1.81459,5.206626,10338.099609
2017-08-24,7.475,5.764512,1.832322,5.242084,10357.400391
2017-08-25,7.46,5.734267,1.823456,5.242084,10345.299805
2017-08-28,7.432,5.719145,1.819516,5.219084,10285.900391
2017-08-29,7.321,5.647134,1.766319,5.146251,10192.599609
2017-08-30,7.339,5.695381,1.789962,5.181709,10245.799805
2017-08-31,7.422,5.768113,1.819516,5.231542,10299.5
2017-09-01,7.434,5.744349,1.840203,5.248792,10325.5
2017-09-04,7.371,5.676658,1.788977,5.213334,10243.200195
2017-09-05,7.242,5.582323,1.747602,5.126126,10179.799805
2017-09-06,7.234,5.598886,1.737751,5.082042,10131.0
2017-09-07,7.193,5.544877,1.674703,5.060001,10124.900391
2017-09-08,7.174,5.543437,1.684554,5.121334,10129.599609
2017-09-11,7.368,5.639932,1.700316,5.292876,10322.599609
2017-09-12,7.401,5.632011,1.709182,5.339834,10336.200195
2017-09-13,7.435,5.723466,1.73381,5.360918,10371.0
2017-09-14,7.439,5.683859,1.742676,5.422251,10361.099609
2017-09-15,7.377,5.648574,1.746617,5.354209,10317.400391
2017-09-18,7.414,5.658655,1.764349,5.391584,10338.400391
2017-09-19,7.46,5.648574,1.773215,5.439501,10378.400391
2017-09-20,7.378,5.604647,1.706227,5.391584,10292.099609
2017-09-21,7.504,5.648574,1.705242,5.455793,10297.0
2017-09-22,7.507,5.606807,1.698346,5.499876,10305.0
2017-09-25,7.366,5.552079,1.678644,5.437584,10216.5
2017-09-26,7.346,5.573682,1.680614,5.429918,10189.599609
2017-09-27,7.502,5.791156,1.795873,5.615834,10368.900391
2017-09-28,7.444,5.760912,1.741691,5.644584,10328.5
2017-09-29,7.561,5.763792,1.739721,5.660876,10381.5
2017-10-02,7.382,5.704743,1.660911,5.569834,10255.700195
2017-10-03,7.448,5.723466,1.661897,5.582293,10257.5
2017-10-04,7.179,5.523274,1.567325,5.368584,9964.900391
2017-10-05,7.378,5.641373,1.663867,5.525751,10214.700195
2017-10-06,7.319,5.644253,1.632343,5.533418,10185.5
2017-10-09,7.236,5.68818,1.64712,5.538209,10236.0
2017-10-10,7.19,5.671617,1.639239,5.376251,10142.299805
2017-10-11,7.365,5.718425,1.658941,5.410751,10278.400391
2017-10-12,7.366,5.716264,1.64909,5.395418,10275.900391
2017-10-13,7.332,5.701862,1.655986,5.332167,10258.0
2017-10-16,7.204,5.660096,1.609685,5.333126,10181.400391
2017-10-17,7.213,5.704743,1.624462,5.395418,10216.799805
2017-10-18,7.275,5.796197,1.64515,5.404043,10273.400391
2017-10-19,7.22,5.782515,1.617566,5.338876,10197.5
2017-10-20,7.318,5.809159,1.601804,5.366668,10222.700195
2017-10-23,7.182,5.676658,1.56831,5.309167,10161.400391
2017-10-24,7.262,5.729947,1.634313,5.390626,10205.700195
2017-10-25,7.255,5.725626,1.593923,5.397334,10153.299805
2017-10-26,7.385,5.801238,1.644164,5.570793,10347.799805
2017-10-27,7.193,5.702582,1.56437,5.460584,10197.5
2017-10-30,7.41,5.871809,1.65303,5.583251,10446.0
2017-10-31,7.513,5.835083,1.69342,5.580376,10523.5
2017-11-01,7.478,5.75155,1.717063,5.588043,10506.700195
2017-11-02,7.461,5.654335,1.708197,5.577501,10457.799805
2017-11-03,7.33,5.606087,1.661897,5.473043,10357.799805
2017-11-06,7.261,5.585924,1.643179,5.405959,10316.5
2017-11-07,7.211,5.537676,1.634313,5.385834,10230.700195
2017-11-08,7.218,5.531195,1.639239,5.366668,10228.700195
2017-11-09,7.175,5.530475,1.634313,5.326417,10141.099609
2017-11-10,7.147,5.532635,1.646135,5.331209,10092.700195
2017-11-13,7.129,5.544877,1.635298,5.304376,10049.900391
2017-11-14,7.104,5.548478,1.625447,5.231542,9990.400391
2017-11-15,7.196,5.593845,1.635298,5.296709,10013.900391
2017-11-16,7.25,5.577282,1.628402,5.302459,10088.700195
2017-11-17,7.19,5.62409,1.616581,5.252626,10010.400391
2017-11-20,7.119,5.5636,1.614611,5.268917,10025.5
2017-11-21,7.022,5.50095,1.590968,5.239209,9993.400391
2017-11-22,7.048,5.552079,1.593923,5.267959,10013.900391
2017-11-23,7.069,5.569361,1.611655,5.282334,10032.799805
2017-11-24,7.129,5.610408,1.624462,5.325459,10053.5
2017-11-27,7.071,5.620489,1.617566,5.340793,10063.099609
2017-11-28,7.137,5.675938,1.624462,5.367626,10144.400391
2017-11-29,7.279,5.820681,1.685539,5.466334,10267.700195
2017-11-30,7.182,5.837964,1.664852,5.407876,10211.0
2017-12-01,7.074,5.744349,1.637269,5.273709,10085.0
2017-12-04,7.16,5.780355,1.64909,5.344626,10208.599609
2017-12-05,7.182,5.714824,1.624462,5.326417,10211.299805
2017-12-06,7.076,5.645693,1.598849,5.271792,10184.0
2017-12-07,7.165,5.701862,1.633328,5.300542,10262.599609
2017-12-08,7.21,5.755151,1.677658,5.395418,10321.099609
2017-12-11,7.222,5.727066,1.660911,5.401168,10306.900391
2017-12-12,7.214,5.709063,1.656971,5.445251,10288.299805
2017-12-13,7.196,5.694661,1.641209,5.419376,10260.5
2017-12-14,7.137,5.68746,1.620522,5.382001,10176.5
2017-12-15,7.149,5.658655,1.618551,5.389668,10150.400391
2017-12-18,7.252,5.696821,1.656971,5.434709,10244.099609
2017-12-19,7.281,5.731387,1.678644,5.436626,10234.299805
2017-12-20,7.272,5.74939,1.694405,5.396376,10207.700195
2017-12-21,7.372,5.825722,1.722974,5.478793,10304.599609
2017-12-22,7.264,5.775314,1.663867,5.360918,10182.0
2017-12-27,7.214,5.727786,1.637269,5.328334,10165.200195
2017-12-28,7.147,5.719865,1.634313,5.281376,10093.099609
2017-12-29,7.112,5.691781,1.631358,5.250709,10043.900391
2018-01-02,7.082,5.727066,1.655001,5.226751,10079.099609
2018-01-03,7.094,5.734987,1.676181,5.227709,10116.0
2018-01-04,7.221,5.819961,1.717063,5.403084,10314.400391
2018-01-05,7.253,5.861728,1.738736,5.438543,10411.400391
2018-01-08,7.235,5.850206,1.72987,5.454834,10398.400391
2018-01-09,7.262,5.871809,1.766812,5.464418,10426.5
2018-01-10,7.35,5.976946,1.838233,5.596668,10428.299805
2018-01-11,7.344,6.056158,1.834293,5.665668,10435.200195
2018-01-12,7.448,6.095044,1.841188,5.671418,10462.400391
2018-01-15,7.481,6.096485,1.851532,5.654168,10467.200195
2018-01-16,7.477,6.149773,1.832322,5.692501,10520.400391
2018-01-17,7.398,6.126729,1.813112,5.648418,10474.599609
2018-01-18,7.379,6.162735,1.815083,5.656084,10432.700195
2018-01-19,7.4,6.220344,1.832815,5.682918,10479.5
2018-01-22,7.495,6.299557,1.882071,5.782584,10584.0
2018-01-23,7.49,6.282274,1.87419,5.759584,10609.5
2018-01-24,7.48,6.247709,1.865324,5.732751,10563.0
2018-01-25,7.601,6.576081,1.895862,5.822834,10595.299805
2018-01-26,7.634,6.640891,1.898818,5.804626,10595.400391
2018-01-29,7.643,6.676897,1.905221,5.795043,10555.599609
2018-01-30,7.563,6.63657,1.888967,5.683876,10428.200195
2018-01-31,7.568,6.669695,1.885519,5.733709,10451.5
2018-02-01,7.6399,6.727305,1.871234,5.693459,10399.0
2018-02-02,7.354,6.604885,1.81065,5.610084,10211.200195
2018-02-05,7.255,6.514151,1.828382,5.538209,10064.5
2018-02-06,7.085,6.315399,1.798828,5.376251,9810.0
2018-02-07,7.227,6.535754,1.816068,5.492209,9976.900391
2018-02-08,7.131,6.515591,1.786022,5.347501,9756.299805
2018-02-09,7.009,6.38453,1.755975,5.254542,9639.599609
2018-02-12,7.097,6.481026,1.784051,5.348459,9771.099609
2018-02-13,6.998,6.396052,1.773215,5.247834,9650.700195
2018-02-14,6.968,6.344204,1.775678,5.265084,9686.200195
2018-02-15,6.993,6.38021,1.777648,5.288084,9714.900391
2018-02-16,7.059,6.388851,1.796858,5.381043,9832.099609
2018-02-19,7.022,6.347084,1.796858,5.354209,9806.200195
2018-02-20,7.026,6.416215,1.799321,5.442376,9895.299805
2018-02-21,6.97,6.456542,1.787007,5.421293,9823.299805
2018-02-22,6.97,6.560238,1.784051,5.428001,9876.5
2018-02-23,6.91,6.540075,1.719033,5.417459,9822.400391
2018-02-26,6.959,6.568879,1.712138,5.453876,9902.400391
2018-02-27,6.95,6.609206,1.716078,5.491251,9900.200195
2018-02-28,6.89,6.529993,1.699824,5.430876,9840.299805
2018-03-01,6.79,6.419096,1.680121,5.372418,9738.599609
2018-03-02,6.642,6.349965,1.634806,5.255501,9531.099609
2018-03-05,6.61,6.335563,1.637269,5.275626,9590.799805
2018-03-06,6.65,6.289475,1.639239,5.226751,9586.799805
2018-03-07,6.63,6.243388,1.644164,5.231542,9599.299805
2018-03-08,6.652,6.19298,1.64515,5.242084,9646.200195
2018-03-09,6.646,6.252029,1.644164,5.231542,9686.099609
2018-03-12,6.674,6.264991,1.650075,5.254542,9727.5
2018-03-13,6.67,6.262111,1.646627,5.225792,9691.700195
2018-03-14,6.57,6.231866,1.634806,5.128042,9688.5
2018-03-15,6.528,6.260671,1.633821,5.112709,9684.200195
2018-03-16,6.651,6.263551,1.655493,5.213334,9761.0
2018-03-19,6.553,6.25779,1.641702,5.135709,9664.099609
2018-03-20,6.597,6.236187,1.66633,5.141459,9681.599609
2018-03-21,6.531,6.156974,1.65303,5.099292,9630.900391
2018-03-22,6.445,6.018712,1.616088,4.992917,9487.400391
2018-03-23,6.274,5.930858,1.640224,4.964167,9393.099609
2018-03-26,6.261,5.965424,1.640224,5.005376,9381.0
2018-03-27,6.289,5.976946,1.635298,5.042751,9473.599609
2018-03-28,6.342,6.047517,1.639239,5.027417,9555.0
2018-03-29,6.429,6.017272,1.636283,5.074376,9600.400391
2018-04-03,6.366,5.969745,1.624462,5.012084,9549.599609
2018-04-04,6.35,5.974065,1.614118,4.986209,9513.299805
2018-04-05,6.51,6.123849,1.655986,5.172126,9740.900391
2018-04-06,6.346,6.010071,1.637269,5.114626,9682.799805
2018-04-09,6.431,6.047517,1.652538,5.136667,9742.799805
2018-04-10,6.421,6.057599,1.667807,5.126126,9763.5
2018-04-11,6.348,6.043196,1.684062,5.101209,9735.799805
2018-04-12,6.329,6.048957,1.753513,5.120376,9747.0
2018-04-13,6.41,6.090724,1.716078,5.145292,9767.299805
2018-04-16,6.415,6.122409,1.71066,5.161584,9766.099609
2018-04-17,6.402,6.118088,1.686525,5.179792,9803.900391
2018-04-18,6.492,6.141132,1.683569,5.239209,9857.299805
2018-04-19,6.518,6.25779,1.703272,5.275626,9868.0
2018-04-20,6.578,6.200181,1.715586,5.278501,9884.200195
2018-04-23,6.582,6.221785,1.739721,5.341751,9922.0
2018-04-24,6.582,6.267872,1.695883,5.168292,9883.400391
2018-04-25,6.553,6.224665,1.608208,5.152001,9858.0
2018-04-26,6.542,6.263551,1.605252,5.132834,9902.299805
2018-04-27,6.687,6.25779,1.603282,5.094501,9925.400391
2018-04-30,6.73,6.250589,1.602297,5.149126,9980.599609
2018-05-02,6.765,6.280834,1.598849,5.173084,10088.900391
2018-05-03,6.666,6.182898,1.61067,5.113667,10038.799805
2018-05-04,6.742,6.25923,1.650075,5.152001,10104.099609
2018-05-07,6.788,6.272193,1.65106,5.155834,10140.900391
2018-05-08,6.756,6.31684,1.677658,5.159667,10168.099609
2018-05-09,6.806,6.515591,1.685047,5.208542,10221.200195
2018-05-10,6.852,6.563119,1.695883,5.257417,10246.599609
2018-05-11,6.854,6.555917,1.706719,5.288084,10271.400391
2018-05-14,6.833,6.587602,1.706719,5.276584,10257.799805
2018-05-15,6.729,6.63513,1.718048,5.239209,10207.599609
2018-05-16,6.62,6.515591,1.646135,5.106959,10111.0
2018-05-17,6.707,6.502629,1.655001,5.129001,10216.400391
2018-05-18,6.58,6.388851,1.598849,4.989084,10112.400391
